id,23-Sep,24-Sep,25-Sep,26-Sep,27-Sep,28-Sep,29-Sep,30-Sep,1-Oct,2-Oct,3-Oct,4-Oct
33,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A4,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A5,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A6,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A7,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A8,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A9,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B4,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B5,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B7,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B8,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B9,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C4,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C5,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C6,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C7,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C8,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C9,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D4,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D5,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D6,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D7,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D8,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D9,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E4,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E5,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E6,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E7,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E8,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E9,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F4,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F5,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F6,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F7,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F8,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F9,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G4,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G5,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G6,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G7,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G8,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G9,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
H1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
H2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
H3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
H4,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
H5,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
H6,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
H7,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
H8,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
H9,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
H0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I4,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I5,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I6,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I7,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I8,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I9,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
J1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
J2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
J3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
J4,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
J5,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
J6,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
J7,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
J8,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
J9,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
K1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
K2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
K3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
K4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
K5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
K6,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
K7,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
K8,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
K9,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
K0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
K,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
L1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
L2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
L3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
L4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
L5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
L6,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
L7,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
L8,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
L9,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
L0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
M1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
M2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
M3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
M4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
M5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
M6,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
M7,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
M8,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
M9,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
M0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
N1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
N2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
N3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
N4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
N5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
N6,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
N7,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
N8,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
N9,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
N0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
O1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
O2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
O3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
O4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
O5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
O6,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
O7,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
O8,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
O9,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
O0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
P,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
P1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
P2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
P3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
P4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
P5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
P6,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
P7,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
P8,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
P9,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
P0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q6,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q7,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q8,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q9,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
R1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
R2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
R3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
R4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
R5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
R6,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
R7,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
R8,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
R9,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
R0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
S1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
S3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
S4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
S5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
S6,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
S7,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
S8,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
S9,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
S0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
T,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
T1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
T2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
T3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
T4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
T5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
T6,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
T7,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
T8,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
T9,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
T0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
U1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
U2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
U3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
U4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
U5,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
U6,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
U7,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
U8,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
U9,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
U10,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
1V,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
2V,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
V2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
V3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
V4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
5V,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
V5,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
V6,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
V7,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
8V,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
V9,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
V0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
X1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
2X,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
3X,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
4X,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
X5,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
X6,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
X7,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
X8,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
X9,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
9X,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
X0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Y1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Y2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Y3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
4Y,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Y5,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
5Y,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Y6,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Y7,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Y8,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Y9,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
9Y,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Z1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Z2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Z3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
4Z,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
5Z,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Z6,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Z7,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Z8,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Z9,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Z0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
?1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
2?,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
3?,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
?4,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
5?,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
?6,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
7?,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
8?,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
9?,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
?9,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
?10,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
?11,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
?12,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
?13,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
?14,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
?15,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
?16,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
?17,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
?18,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
?19,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
?20,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
1=,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
=2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
=3,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
=4,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
5=,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
6=,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
=7,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
